,price
1897,3671.0
2061,3669.0
1878,3665.0
3684,3665.0
2377,3663.0
1246,3662.0
2687,3660.0
2363,3660.0
2092,3653.0
1498,3653.0
2313,3649.0
2778,3649.0
4514,3648.16
3009,3645.0
1305,3644.0
2405,3642.0
797,3641.0
1515,3640.0
2339,3637.0
2355,3634.0
1960,3634.0
3045,3634.0
1448,3633.0
3047,3632.99
1311,3632.0
1782,3631.0
2078,3630.0
982,3625.0
2257,3622.0
2432,3621.0
1462,3621.0
1787,3621.0
2637,3619.0
1537,3618.0
2452,3615.0
1859,3613.0
2169,3611.0
1532,3609.0
1881,3609.0
1694,3605.0
2005,3605.0
4024,3604.0
1553,3602.0
1264,3601.0
2117,3600.0
2349,3593.0
2099,3589.0
1076,3588.0
1912,3586.0
1662,3584.0
1466,3584.0
1646,3582.0
1028,3580.0
2406,3578.0
3396,3577.0
2018,3576.0
1936,3575.99
1843,3574.0
1555,3574.0
1517,3571.0
3601,3570.0
3086,3568.0
2976,3567.0
2438,3566.0
2060,3564.0
2315,3561.0
2279,3561.0
2567,3557.0
2364,3555.0
1713,3552.0
1766,3551.0
1159,3550.0
1663,3549.0
1767,3548.0
2594,3547.0
1564,3547.0
2389,3547.0
2028,3546.0
2286,3544.0
2623,3544.0
1463,3543.0
3659,3537.0
1916,3535.0
2004,3530.0
2368,3526.0
2322,3525.8
3676,3525.0
2691,3520.0
2030,3520.0
1404,3517.0
1366,3517.0
2549,3517.0
1773,3517.0
2181,3515.5
2065,3514.0
1665,3514.0
2678,3513.0
2540,3508.0
1855,3507.0
2781,3507.0
2252,3505.0
3352,3503.0
2353,3499.0
4423,3496.0
1567,3496.0
2075,3496.0
1454,3496.0
2651,3493.0
1518,3492.0
1933,3490.0
1121,3490.0
2380,3490.0
2628,3487.0
2307,3487.0
1406,3485.0
2894,3484.0
1756,3482.75
1160,3482.0
2324,3479.0
1910,3475.0
2006,3472.0
2041,3469.0
1551,3469.0
1469,3469.0
2108,3466.0
2080,3466.0
1428,3465.0
1195,3465.0
1021,3465.0
3019,3465.0
1247,3464.0
3375,3463.0
2019,3456.0
2050,3456.0
2589,3455.0
1983,3455.0
2091,3454.0
1992,3453.0
1321,3452.0
3380,3452.0
1758,3452.0
2698,3452.0
1313,3450.0
1505,3450.0
2837,3449.0
2884,3448.0
2096,3447.0
1854,3446.0
1976,3446.0
1899,3446.0
1832,3445.0
2311,3445.0
1550,3444.0
2232,3441.0
910,3441.0
3385,3439.0
1339,3438.0
1477,3438.0
2325,3438.0
2896,3437.0
4246,3435.0
2804,3434.0
1341,3433.0
2935,3431.0
2823,3430.0
1096,3428.0
1618,3427.0
1884,3425.0
1430,3424.0
2489,3424.0
1794,3423.0
1357,3422.0
1512,3420.0
1225,3419.0
2227,3412.0
1516,3411.0
1860,3411.0
3614,3411.0
1825,3410.0
909,3407.0
1784,3407.0
2543,3405.0
2634,3404.0
1597,3403.0
2379,3402.0
1349,3398.0
1771,3397.0
1905,3397.0
1544,3392.0
3618,3391.0
1125,3391.0
2667,3389.0
1331,3387.0
1344,3383.33
2532,3383.0
3700,3382.0
1464,3379.0
1709,3374.0
1631,3374.0
2310,3373.0
2726,3370.7
1140,3370.0
1658,3368.0
1142,3367.0
2271,3364.0
1522,3364.0
2572,3361.0
3371,3360.0
2345,3359.0
2699,3359.0
2414,3358.0
2880,3356.0
1940,3354.0
4129,3353.0
2031,3353.0
1685,3351.0
2251,3350.0
2367,3349.0
1416,3345.0
2330,3340.0
2029,3337.6499999999996
1790,3336.0
1718,3333.9700000000003
1337,3332.0
2222,3330.0
2677,3330.0
1506,3325.0
2819,3324.0
2208,3321.0
1673,3321.0
1085,3320.0
1689,3318.0
2224,3317.0
3610,3315.0
1625,3314.0
2122,3314.0
3246,3312.0
2817,3312.0
1778,3311.0
2351,3310.0
2521,3310.0
4689,3309.0
3493,3307.0
1968,3305.0
2448,3304.0
4013,3304.0
2160,3302.0
2643,3302.0
4183,3301.0
2451,3300.0
2453,3298.0
2242,3297.0
3268,3296.0
1845,3295.0
1409,3293.0
2798,3292.0
1995,3291.0
1393,3291.0
1810,3288.0
3189,3285.0
3446,3285.0
3085,3284.5
2295,3284.0
2149,3284.0
2833,3278.7800000000007
2965,3278.0
1200,3277.0
3497,3277.0
3538,3274.0
2199,3273.0
1893,3268.0
2986,3265.0
2676,3263.0
3003,3253.0
1456,3252.0
3704,3252.0
2615,3252.0
2434,3249.0
2901,3247.0
2482,3246.0
2213,3245.0
1605,3245.0
2899,3244.0
2150,3244.0
2601,3243.0
2509,3238.0
1482,3237.0
2622,3234.0
1648,3234.0
2475,3233.0
2302,3231.0
2585,3229.0
1846,3227.0
1738,3227.0
2017,3226.0
2133,3226.0
1743,3222.0
2779,3221.0
1695,3220.0
1840,3219.0
3080,3216.0
2542,3215.0
2280,3214.0
2945,3214.0
2418,3213.0
3567,3212.0
2413,3211.0
2552,3211.0
2872,3211.0
2869,3210.0
3761,3210.0
2089,3209.0
1851,3208.0
2948,3207.0
2491,3206.0
3441,3206.0
2514,3204.0
2074,3204.0
2481,3203.0
2510,3203.0
2148,3202.0
1199,3202.0
2893,3202.0
4819,3201.0
2650,3200.0
2505,3198.0
1541,3198.0
3521,3196.0
2674,3196.0
2109,3195.0
2038,3192.0
1360,3192.0
2182,3190.5
2270,3190.0
2106,3190.0
2299,3187.0
2534,3186.0
2666,3182.0
1429,3181.0
4140,3181.0
2494,3179.0
2268,3177.0
1834,3176.0
1847,3174.0
2661,3174.0
2176,3172.0
3259,3172.0
2281,3170.37
1359,3168.0
3403,3168.0
1917,3165.0
2787,3165.0
3855,3164.0
2731,3164.0
1817,3164.0
1693,3163.0
3354,3159.0
2735,3158.0
2282,3156.75
1278,3155.0
2404,3153.0
2853,3152.0
2190,3152.0
2743,3150.0
2258,3149.0
2586,3148.0
2240,3147.0
3282,3146.0
3053,3145.0
2250,3144.0
2442,3143.0
2946,3143.0
1593,3140.0
2398,3139.0
1584,3137.0
2568,3135.0
2098,3131.0
1361,3130.0
1833,3129.0
2237,3126.0
1993,3125.0
1717,3124.0
2502,3123.0
1877,3123.0
1637,3122.0
1435,3122.0
2012,3122.0
2035,3121.0
2807,3121.0
2402,3121.0
2154,3120.0
2478,3119.0
3037,3115.0
2411,3114.0
1431,3109.0
1492,3108.0
2249,3108.0
1452,3108.0
1297,3108.0
1769,3104.0
2497,3099.0
2633,3097.0
2680,3094.0
3340,3093.0
3817,3093.0
1461,3093.0
2248,3092.0
2520,3091.0
2340,3091.0
1850,3090.0
2531,3090.0
2426,3086.0
2115,3086.0
1950,3083.0
1145,3083.0
3568,3081.99
4201,3081.0
4237,3080.99
2072,3080.0
2668,3080.0
2777,3079.0
2795,3078.0
2461,3077.0
1974,3074.0
3515,3071.0
3522,3070.0
2374,3069.0
2306,3068.0
1812,3067.0
3334,3066.0
4344,3066.0
2827,3065.99
2648,3065.0
3243,3064.0
2904,3063.0
3374,3063.0
2216,3060.0
2808,3059.0
1411,3058.0
2796,3057.0
2422,3057.0
1283,3056.99
3970,3056.0
1634,3055.0
4184,3054.0
2496,3053.0
3202,3048.0
1624,3047.0
2696,3047.0
2015,3047.0
2764,3044.0
2088,3044.0
1869,3043.0
1043,3043.0
2851,3042.0
1931,3042.0
2810,3042.0
2201,3040.0
2309,3039.0
1601,3038.0
3631,3038.0
2044,3038.0
2593,3038.0
3309,3036.0
2727,3033.88
1972,3033.0
2052,3032.0
1921,3031.0
1907,3030.0
2223,3030.0
1254,3029.0
1880,3024.0
1768,3023.0
3655,3022.0
1543,3020.0
2925,3020.0
2635,3019.0
3119,3019.0
1953,3019.0
2849,3017.0
2403,3016.0
2130,3012.0
3728,3011.0
1920,3010.0
2832,3010.0
3289,3009.0
3501,3008.0
2717,3006.0
1970,3006.0
2838,3005.0
2913,3004.0
2067,3002.0
2806,3002.0
2334,3001.5
3845,2999.0
2200,2993.0
1698,2992.0
3486,2991.0
3140,2990.0
1683,2989.0
3278,2989.0
3455,2988.0
2967,2988.0
3273,2984.0
2100,2983.0
2068,2982.0
3064,2980.0
2513,2977.0
1620,2975.0
1675,2972.0
1186,2970.0
2773,2969.0
1598,2969.0
5080,2968.0
2890,2967.0
3513,2967.0
2918,2967.0
727,2965.0
3767,2965.0
2821,2964.0
2439,2962.0
1465,2961.0
1375,2960.0
2259,2959.0
3350,2958.0
2881,2956.0
2195,2952.0
3409,2951.0
2769,2950.0
1606,2948.0
4087,2946.0
5375,2946.0
2942,2945.0
2526,2942.0
1586,2941.0
3662,2941.0
1214,2939.5
3122,2939.0
2231,2938.0
2273,2938.0
1967,2936.0
2171,2935.0
2134,2933.0
1874,2932.0
1234,2931.0
2274,2930.0
2155,2929.0
1666,2928.0
3479,2927.0
2882,2925.0
1614,2925.0
1460,2925.0
2895,2924.0
1702,2924.0
1596,2924.0
1363,2920.0
2129,2920.0
2445,2917.0
3025,2917.0
2319,2915.0
2151,2914.0
3699,2912.0
2679,2912.0
1538,2911.0
1437,2909.0
2346,2906.0
4599,2906.0
2285,2906.0
3093,2906.0
1749,2905.0
3594,2905.0
1813,2904.0
1653,2903.0
2173,2903.0
2116,2902.0
2742,2900.0
1483,2899.0
2504,2899.0
3813,2899.0
1440,2898.5
4238,2898.2
2384,2898.0
1671,2896.0
2164,2896.0
2548,2895.0
2916,2894.0
1353,2892.0
2522,2892.0
2720,2889.63
2989,2889.0
4350,2888.0
2336,2885.0
4146,2885.0
1951,2879.0
3027,2878.0
4075,2876.0
2737,2874.0
2207,2873.0
1973,2872.0
1748,2871.0
2673,2871.0
2950,2870.0
2662,2869.0
2760,2865.0
1934,2864.0
1240,2864.0
1966,2863.0
1150,2861.0
2145,2861.0
2039,2859.0
3164,2858.0
3198,2857.0
2932,2852.0
2394,2851.0
2784,2850.0
2203,2850.0
2283,2849.75
3547,2849.0
2449,2848.0
3255,2846.0
2616,2845.0
1896,2845.0
3973,2845.0
2868,2844.0
3095,2844.0
3030,2844.0
1720,2843.0
2638,2842.0
2320,2841.0
1774,2840.0
3196,2838.0
3171,2836.0
3582,2836.0
2891,2832.0
3216,2832.0
1952,2831.0
5122,2831.0
2647,2831.0
3487,2831.0
3057,2829.0
2357,2827.0
3360,2824.0
2604,2822.0
2425,2822.0
3041,2820.0
3529,2818.0
2765,2818.0
4261,2817.0
2241,2816.1099999999997
2912,2816.0
1841,2815.0
2555,2815.0
3182,2814.0
3545,2813.0
2907,2812.0
4527,2810.0
2165,2809.99
1507,2808.0
2655,2808.0
3181,2808.0
3156,2806.0
2814,2806.0
3588,2805.0
3135,2803.0
3206,2801.0
2297,2801.0
3895,2800.0
2840,2799.0
2000,2796.0
3829,2795.0
1937,2794.95
2612,2793.99
3948,2793.0
3131,2793.0
2152,2792.0
3787,2791.0
1573,2790.0
2954,2790.0
3910,2789.0
3018,2788.0
1891,2786.0
4288,2786.0
2048,2786.0
3013,2785.0
1729,2783.0
2660,2782.75
3342,2780.0
3683,2779.0
3024,2778.0
1692,2775.0
1853,2774.0
2545,2774.0
4095,2771.0
2484,2771.0
2733,2770.0
2263,2770.0
3001,2769.25
3126,2768.0
1863,2767.0
1570,2766.0
1915,2765.0
2479,2765.0
3615,2764.0
3212,2764.0
3559,2764.0
2062,2761.0
3524,2760.0
1282,2759.0
2267,2759.0
2751,2758.0
5207,2755.0
2768,2755.0
1961,2754.0
3523,2751.0
3231,2750.0
2045,2750.0
1146,2750.0
2906,2744.0
3147,2744.0
1632,2743.0
3129,2742.0
3382,2742.0
2193,2741.0
3958,2741.0
3021,2740.0
3976,2739.0
3034,2738.0
4218,2737.0
3402,2737.0
3656,2737.0
5087,2736.0
3979,2735.0
3031,2731.0
4202,2730.0
2167,2729.9700000000003
6762,2729.0
3194,2728.0
3413,2726.0
1867,2723.0
3557,2721.0
3393,2721.0
2063,2719.0
4464,2719.0
4331,2717.0
2663,2716.0
2772,2715.0
2234,2715.0
2902,2714.0
3792,2713.0
1857,2712.0
2885,2710.0
2703,2710.0
3692,2706.63
2614,2706.0
2753,2703.0
3230,2703.0
2528,2701.0
3192,2701.0
2383,2698.0
2348,2698.0
3506,2697.0
2961,2697.0
2761,2697.0
1628,2696.0
1929,2696.0
4593,2696.0
2609,2694.99
2026,2694.0
2915,2693.0
5210,2691.75
2153,2690.0
2619,2690.0
2632,2689.0
3620,2688.99
2059,2688.0
4243,2688.0
2119,2685.0
3373,2683.0
1988,2683.0
2172,2681.0
2321,2680.0
2919,2679.0
2752,2679.0
3327,2678.0
2714,2675.0
5231,2674.0
3116,2673.0
1630,2670.0
2202,2670.0
2359,2670.0
2419,2670.0
1989,2669.0
2730,2667.0
3784,2666.0
2664,2664.0
3321,2663.0
3947,2662.0
1374,2662.0
2387,2661.0
3222,2661.0
2472,2660.0
1118,2658.0
1534,2657.0
1504,2656.0
2499,2656.0
3438,2655.5
2214,2653.0
2553,2652.0
2025,2651.0
1762,2650.0
2342,2649.0
1858,2649.0
3276,2649.0
2613,2648.0
3209,2648.0
4609,2648.0
4281,2645.0
2693,2644.0
1930,2643.0
3311,2641.0
3253,2640.0
4438,2640.0
2144,2640.0
1871,2638.0
3088,2637.0
2305,2635.0
2599,2633.0
4314,2632.0
2608,2631.0
3263,2629.0
3291,2627.0
2871,2627.0
1821,2626.5
2722,2626.0
3391,2626.0
2900,2626.0
2958,2624.0
1803,2623.0
1911,2622.0
2598,2621.0
5439,2621.0
2159,2620.0
2959,2620.0
3191,2620.0
2055,2619.0
3872,2618.0
2032,2617.0
3308,2616.0
4486,2615.99
3496,2614.0
2980,2613.0
2763,2612.0
4440,2611.0
3208,2611.0
1965,2611.0
4783,2610.0
1613,2610.0
2709,2610.0
3007,2609.0
1740,2608.0
4057,2607.99
3006,2606.0
2685,2605.0
3323,2605.0
2786,2604.0
3075,2603.0
4818,2603.0
3485,2602.0
4085,2602.0
1806,2601.0
4418,2598.0
1726,2598.0
2290,2598.0
1797,2597.0
2350,2595.0
2326,2595.0
3195,2595.0
2738,2595.0
3920,2594.0
2465,2593.0
4546,2592.0
3362,2591.0
2626,2590.0
2175,2589.0
2969,2588.0
2724,2587.0
4496,2586.0
5323,2585.0
2293,2585.0
3348,2584.0
3666,2583.0
2077,2583.0
2126,2579.0
2944,2576.0
2602,2575.0
5073,2573.0
2244,2572.0
4076,2571.0
3664,2571.0
2424,2571.0
2185,2570.8999999999996
3981,2570.0
3414,2569.0
2454,2568.0
2728,2567.0
1959,2567.0
1712,2567.0
3201,2566.0
4089,2564.0
3710,2563.0
1814,2563.0
2407,2563.0
2211,2561.0
3671,2561.0
4395,2560.0
4035,2560.0
2212,2558.0
1932,2558.0
4318,2558.0
2470,2555.0
3533,2555.0
2847,2555.0
2998,2554.0
2219,2553.0
3141,2552.0
3149,2551.0
5752,2551.0
5202,2550.3199999999997
3415,2550.0
1447,2550.0
1984,2549.0
2166,2548.99
3742,2547.0
3089,2547.0
2641,2546.0
2933,2545.0
3005,2544.0
3110,2543.0
3118,2540.0
3972,2538.0
2863,2536.0
3370,2536.0
1909,2536.0
3768,2533.0
2982,2533.0
3508,2532.0
5746,2532.0
2577,2531.0
3802,2531.0
2135,2530.0
3071,2530.0
4529,2530.0
3424,2530.0
2409,2529.0
2789,2528.0
1887,2528.0
3142,2527.0
2762,2525.0
3871,2523.0
1472,2523.0
1852,2523.0
3098,2520.0
3293,2519.0
1826,2519.0
2688,2518.0
4262,2517.0
2506,2516.0
2277,2515.0
5507,2515.0
1977,2514.0
2940,2514.0
2794,2514.0
3621,2513.0
2754,2512.0
1962,2512.0
3653,2511.0
2629,2510.0
1753,2510.0
3223,2507.0
1723,2506.0
2749,2505.0
3856,2504.0
4203,2504.0
3572,2502.99
3134,2502.0
2456,2501.0
2917,2501.0
2476,2501.0
2644,2500.99
2473,2499.0
3300,2499.0
2529,2499.0
4721,2499.0
2704,2499.0
1684,2499.0
3104,2497.0
2829,2496.99
1866,2495.0
4502,2495.0
4388,2493.0
4222,2491.0
4233,2490.0
2264,2490.0
2485,2489.0
5142,2489.0
1941,2488.0
4682,2488.0
3055,2487.0
4483,2486.99
3630,2486.44
2657,2485.0
2447,2483.95
2870,2483.0
1542,2482.0
2964,2482.0
2997,2481.0
3294,2480.0
1770,2479.0
4691,2479.0
1728,2478.0
2734,2477.0
3992,2476.0
3750,2474.0
2909,2474.0
4144,2474.0
3051,2474.0
1656,2473.0
2112,2472.0
4142,2471.0
4080,2471.0
2591,2470.0
3838,2470.0
2748,2466.0
3295,2466.0
3602,2466.0
2081,2465.0
2083,2465.0
1969,2463.0
2457,2462.0
3136,2460.0
3927,2459.0
3029,2458.0
2596,2457.0
1377,2455.0
3803,2454.0
3552,2452.0
2090,2450.0
3827,2449.0
2427,2449.0
3517,2448.0
3351,2446.0
3682,2445.0
1535,2445.0
3333,2445.0
2903,2443.0
2911,2443.0
1776,2443.0
3217,2443.0
3715,2442.0
3531,2440.0
2862,2440.0
1800,2439.0
2979,2437.0
3257,2437.0
2511,2436.0
2554,2436.0
2084,2435.0
3727,2435.0
3146,2434.0
3012,2431.0
3962,2430.0
2483,2429.0
4126,2429.0
2957,2428.0
3909,2428.0
4211,2428.0
2905,2427.0
2984,2427.0
3123,2427.0
3731,2426.0
3355,2426.0
5137,2426.0
3237,2426.0
2105,2426.0
3304,2425.0
2020,2424.0
4540,2423.0
1785,2420.0
4407,2419.0
3752,2419.0
3561,2416.0
2617,2415.0
1441,2414.0
1744,2414.0
2546,2413.0
3083,2412.0
3153,2412.0
3121,2412.0
3764,2411.0
3472,2411.0
2879,2411.0
5415,2409.0
2365,2409.0
4122,2408.0
2544,2407.0
2924,2406.0
3280,2406.0
3771,2405.0
3312,2405.0
4671,2404.0
1754,2404.0
5049,2403.0
3039,2402.0
3678,2402.0
2672,2402.0
2952,2402.0
2927,2401.0
4151,2401.0
2707,2401.0
4881,2401.0
4737,2400.0
5185,2399.99
3801,2399.6100000000006
5299,2399.1900000000005
5445,2399.0
2732,2398.0
3890,2397.0
4725,2394.0
5745,2394.0
2498,2394.0
3145,2394.0
4950,2393.0
2816,2393.0
1511,2393.0
2857,2391.0
1816,2390.13
1725,2389.0
3606,2388.0
3449,2387.0
4010,2387.0
1796,2384.0
2331,2382.0
3477,2382.0
3695,2381.6
3716,2381.0
3065,2380.0
2158,2379.0
3879,2377.0
1958,2377.0
1788,2377.0
1981,2375.0
1971,2375.0
2803,2374.0
2114,2373.0
2515,2373.0
2706,2372.0
2928,2370.0
5522,2370.0
5783,2369.0
2375,2368.0
3081,2367.0
2179,2363.5
3456,2362.0
6496,2362.0
3317,2362.0
3310,2361.0
2570,2360.0
3808,2360.0
1815,2357.0
3239,2356.0
4700,2355.0
2287,2355.0
2247,2353.0
1621,2353.0
2296,2352.0
3105,2351.0
2690,2351.0
3431,2351.0
4093,2351.0
1844,2351.0
5255,2350.0
2027,2348.0
1745,2348.0
1690,2348.0
2584,2347.0
3675,2346.0
3435,2346.0
3766,2346.0
2469,2346.0
1678,2346.0
2069,2344.0
2993,2344.0
3103,2342.0
2009,2342.0
3015,2342.0
4033,2342.0
4058,2341.0
4046,2341.0
3167,2341.0
6071,2341.0
3993,2340.99
3376,2340.0
4149,2340.0
2809,2339.0
2576,2339.0
1398,2337.0
4873,2336.0
3800,2335.5
2972,2335.0
3605,2335.0
4252,2332.5
3746,2332.0
3303,2331.0
4249,2331.0
2910,2331.0
4622,2331.0
3459,2331.0
4000,2330.0
3066,2328.0
2826,2327.99
5399,2327.0
2955,2326.0
3969,2326.0
2744,2326.0
2878,2325.0
3072,2324.0
4016,2323.0
3875,2323.0
3061,2323.0
4215,2323.0
3562,2323.0
5292,2322.0
2873,2322.0
3454,2321.0
1750,2319.0
4962,2318.0
3960,2317.0
2474,2316.0
3060,2316.0
4461,2316.0
3600,2315.0
1798,2315.0
2276,2315.0
3505,2314.0
3077,2313.0
2702,2310.0
2818,2309.0
4487,2309.0
3215,2308.0
5433,2307.0
3635,2307.0
2354,2307.0
3444,2305.0
5667,2305.0
5166,2303.0
2396,2302.0
3466,2301.2199999999993
4515,2301.0
3068,2301.0
3942,2301.0
2198,2300.0
2683,2300.0
3161,2299.0
3458,2299.0
2889,2298.0
5244,2297.0
3977,2296.0
3366,2296.0
3052,2295.0
4263,2294.0
2527,2294.0
2747,2294.0
2462,2293.0
4542,2293.0
3569,2291.99
1964,2291.0
5223,2291.0
1819,2290.0
4857,2290.0
3229,2290.0
2329,2289.0
3337,2289.0
4843,2288.0
3035,2288.0
3050,2285.0
3113,2284.0
3163,2282.0
3484,2280.0
3589,2277.0
4916,2273.0
4086,2273.0
1987,2273.0
2658,2273.0
1674,2272.0
4059,2270.0
2625,2270.0
3133,2269.0
2653,2269.0
3274,2267.0
3592,2267.0
3417,2267.0
2246,2267.0
3796,2267.0
2516,2266.0
1701,2266.0
2995,2264.0
2712,2264.0
3543,2263.0
4893,2263.0
4952,2263.0
3172,2262.0
2983,2262.0
4383,2260.0
1923,2260.0
3281,2258.0
3197,2258.0
5499,2258.0
4103,2257.0
5817,2257.0
5079,2257.0
3318,2257.0
4148,2256.0
3643,2256.0
3389,2256.0
2265,2256.0
2805,2255.0
5442,2255.0
4258,2255.0
3395,2254.0
3677,2254.0
3242,2252.0
2767,2251.0
2316,2250.0
4051,2250.0
1574,2250.0
3426,2249.0
2362,2249.0
2689,2248.0
2801,2248.0
4232,2245.0
2177,2244.0
2922,2243.0
2774,2243.0
2700,2242.0
1779,2242.0
2471,2239.0
4747,2239.0
2110,2239.0
2866,2238.0
4837,2237.5
2839,2237.0
2860,2236.0
2124,2236.0
2966,2235.0
4491,2234.0
2503,2234.0
3793,2234.0
4224,2233.0
3204,2233.0
4473,2227.0
4431,2226.0
3073,2226.0
2618,2224.0
1368,2224.0
4629,2223.0
3939,2222.0
3063,2222.0
4594,2220.0
4174,2220.0
2139,2219.0
2174,2219.0
2846,2216.0
4012,2215.14
2877,2215.0
4366,2214.0
1730,2214.0
2512,2212.0
3694,2212.0
4021,2212.0
2021,2209.0
2820,2207.0
2415,2207.0
2788,2206.0
2140,2206.0
4096,2206.0
2981,2205.0
4351,2204.0
1793,2204.0
2670,2203.0
3690,2203.0
2579,2202.0
5297,2201.99
2892,2201.0
2423,2199.0
4284,2199.0
3812,2198.0
3032,2198.0
3593,2196.0
3713,2195.0
5517,2195.0
3248,2193.0
3931,2192.0
4744,2192.0
2888,2191.0
3591,2191.0
4220,2191.0
3054,2190.0
4387,2187.0
3518,2187.0
6293,2187.0
3187,2187.0
2226,2186.21
4639,2186.0
3691,2185.6
5254,2184.0
2079,2184.0
4813,2184.0
3570,2183.99
3247,2183.0
2328,2183.0
3847,2182.0
4506,2182.0
4347,2182.0
2953,2180.0
2659,2180.0
3852,2177.0
3433,2176.0
3328,2176.0
4876,2176.0
3296,2176.0
3439,2175.5
4860,2175.0
5099,2175.0
3627,2175.0
2887,2175.0
2996,2174.97
3788,2173.0
3963,2171.0
2571,2170.0
3575,2170.0
3461,2170.0
4580,2170.0
4674,2169.0
3094,2169.0
1780,2169.0
4581,2168.0
5378,2167.0
3211,2167.0
2104,2166.0
3457,2166.0
3266,2165.0
3775,2165.0
4386,2164.5
3232,2164.0
2793,2162.0
2369,2162.0
2861,2160.0
3205,2160.0
3937,2159.0
1494,2158.0
2854,2158.0
3290,2157.0
4014,2157.0
3143,2157.0
4105,2156.0
3168,2155.0
2294,2155.0
3955,2155.0
3108,2154.0
2014,2153.0
4492,2153.0
4039,2153.0
2718,2152.0
4718,2147.0
3737,2146.0
5536,2146.0
4011,2144.0
3453,2144.0
4919,2143.0
3008,2142.0
4009,2142.0
3941,2141.0
2800,2141.0
4248,2141.0
2256,2141.0
4192,2139.0
4772,2138.0
1837,2138.0
5369,2137.0
4644,2137.0
2580,2136.0
2371,2136.0
3483,2135.0
4348,2134.0
5311,2133.0
2450,2133.0
3868,2132.0
2390,2132.0
4495,2131.0
4745,2130.0
2343,2128.0
3166,2127.0
6603,2127.0
3525,2126.0
3701,2126.0
4782,2125.0
3038,2125.0
2507,2124.0
3747,2124.0
2352,2123.0
4157,2123.0
3640,2123.0
2611,2122.99
3090,2122.0
2562,2122.0
5392,2121.0
3848,2121.0
5791,2121.0
3611,2120.0
5046,2117.0
3857,2117.0
3347,2116.0
4110,2115.0
3884,2114.0
3861,2113.0
2194,2113.0
1868,2113.0
3124,2113.0
2301,2112.0
5599,2110.0
2559,2110.0
2621,2110.0
2412,2109.0
3944,2109.0
3078,2109.0
3405,2109.0
2536,2108.0
4998,2108.0
4280,2107.0
3378,2107.0
4289,2107.0
4137,2107.0
1947,2106.0
4570,2105.0
4273,2105.0
2740,2103.0
2937,2103.0
4251,2101.5
1873,2101.0
3997,2100.9699999999993
2921,2100.0
3463,2099.0
3400,2099.0
2574,2098.0
3785,2097.0
6690,2097.0
4107,2096.0
4445,2096.0
4750,2094.0
4596,2092.0
3307,2091.0
4578,2091.0
4654,2091.0
3277,2091.0
2757,2090.0
2308,2089.0
4488,2089.0
3922,2089.0
3756,2088.0
6418,2088.0
4241,2088.0
2094,2088.0
6151,2087.83
3200,2087.0
6945,2086.0
3928,2086.0
3386,2086.0
2759,2086.0
3359,2085.0
2291,2085.0
4099,2085.0
3388,2083.0
4989,2082.0
3062,2080.0
3292,2080.0
3058,2080.0
6088,2079.0
3249,2078.0
3638,2077.0
4523,2075.0
3516,2075.0
4773,2074.0
3404,2071.0
2739,2071.0
6063,2069.0
2435,2068.0
4135,2068.0
3214,2068.0
2525,2068.0
3092,2067.0
4741,2067.0
2519,2067.0
4052,2067.0
4562,2066.0
4573,2065.0
2393,2063.0
3917,2063.0
4081,2063.0
2228,2062.0
3381,2061.0
2420,2061.0
2332,2060.0
2682,2060.0
2710,2059.0
1886,2058.0
3874,2058.0
2771,2057.0
4062,2057.0
2121,2055.0
5152,2054.0
3059,2053.0
3795,2051.0
2813,2049.0
3550,2048.0
4189,2048.0
3860,2048.0
4155,2047.0
2400,2047.0
3935,2047.0
5144,2047.0
1839,2046.2200000000003
3305,2046.0
2467,2045.0
3961,2045.0
5034,2045.0
4444,2045.0
5105,2044.0
3714,2043.5
4724,2043.0
5148,2043.0
5083,2043.0
4403,2043.0
3776,2042.0
3862,2041.0
3425,2041.0
3132,2040.0
3026,2040.0
2221,2040.0
3859,2038.0
3755,2037.0
3127,2037.0
3096,2037.0
2385,2037.0
4154,2036.0
2938,2035.0
4883,2035.0
4790,2035.0
4048,2034.0
2556,2034.0
3733,2034.0
5639,2030.0
2825,2030.0
5991,2029.0
3330,2029.0
2780,2027.0
3384,2027.0
5413,2026.0
5085,2026.0
4088,2025.0
2729,2025.0
2716,2023.0
3576,2023.0
5444,2023.0
3174,2023.0
2665,2023.0
4722,2022.0
2043,2022.0
3687,2022.0
4111,2021.0
6024,2020.0
4113,2020.0
3283,2019.0
3481,2018.0
3336,2018.0
4450,2018.0
5668,2018.0
2943,2017.8999999999996
3843,2017.0
2770,2017.0
3440,2016.0
4634,2016.0
3503,2015.0
5383,2014.0
3650,2013.0
2675,2012.0
4646,2012.0
5918,2012.0
3849,2012.0
2011,2011.0
3151,2010.1000000000004
3241,2010.0
3398,2010.0
5340,2009.0
4136,2009.0
3644,2008.0
4749,2008.0
6635,2008.0
3726,2007.0
2607,2004.0
5913,2003.0
1914,2003.0
5318,2002.0
6492,2002.0
5464,2000.0
2923,2000.0
3046,2000.0
2723,1999.0
4375,1998.0
6377,1998.0
4660,1997.0
3571,1996.9899999999998
2561,1996.0
4949,1996.0
3698,1995.0
6632,1995.0
5270,1994.0
5132,1993.0
2852,1993.0
4209,1993.0
3717,1991.0
7383,1991.0
2551,1990.0
3067,1990.0
6685,1988.0
4716,1988.0
3652,1986.0
6764,1985.0
4004,1985.0
4865,1985.0
2566,1985.0
4822,1983.0
5035,1983.0
